country,country_code,indicator_name,indicator_code,year,industry_value_added
Madagascar,MDG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,23.3568161543654
Maldives,MDV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,9.91861727669278
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,43.218816823565
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,33.1638305245733
Marshall Islands,MHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,9.59065346092379
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,34.0804884960566
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,23.0244680694634
Mali,MLI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,25.8229787953173
Malta,MLT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,11.2986859561477
Myanmar,MMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,38.2471357653023
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,36.9301148284532
Montenegro,MNE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,13.4328345905852
Mongolia,MNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,35.3122175669446
Mozambique,MOZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,23.2425949902892
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,29.1375503330515
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,18.0660918735828
Malawi,MWI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,16.9073435383995
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,38.974240550053
Namibia,NAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,27.11172557706
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,18.8885125171682
Nigeria,NGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,19.1690558860792
Nicaragua,NIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,25.9436105960329
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,18.6563965305589
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,49.1288971298146
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,12.1812284731342
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,19.6044449752619
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,59.4852077730217
Other small states,OSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,22.9596659084884
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,20.4125955543613
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.4074796224087
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,34.9314299156729
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,29.2212399364338
Palau,PLW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,12.3983166863106
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,40.279199607031
Poland,POL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,29.1814824967348
Pre-demographic dividend,PRE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,30.0189924618283
Puerto Rico (US),PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,48.2233975178249
Portugal,PRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,18.4032428555898
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,34.2539657600776
West Bank and Gaza,PSE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,17.3927108606611
Pacific island small states,PSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,15.0111939608683
Qatar,QAT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,65.3489234039875
Romania,ROU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,27.5991771762168
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,32.2301435685138
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,21.2695312277805
South Asia,SAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.3092218083012
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,53.1237705884733
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,4.8714017457712
Senegal,SEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,24.8999790711237
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,23.84052179209
Solomon Islands,SLB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,19.3056371651711
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,20.7563899342047
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,23.7319470400488
San Marino,SMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,37.5952017777331
Serbia,SRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,25.2215655826672
Sub-Saharan Africa (excluding high income),SSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,24.9474247282306
Sub-Saharan Africa,SSF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,24.8176549407583
Small states,SST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.482416169281
Sao Tome and Principe,STP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,4.3554064353605
Suriname,SUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,42.2305173267347
Slovak Republic,SVK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.5461918036068
Slovenia,SVN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,27.991167622233
Sweden,SWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,23.7592056275214
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,34.6863783098992
Seychelles,SYC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,11.9787643383367
Syrian Arab Republic,SYR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,12.0009587036365
Turks and Caicos Islands,TCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,10.0498633655924
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,33.0636052300641
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,37.9128570851469
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,30.8110750148446
Togo,TGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,21.2257076314374
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,35.1217577031461
Tajikistan,TJK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,34.702580856427
Turkmenistan,TKM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,40.4477669790021
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,32.9348330980467
Timor-Leste,TLS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,54.5122451931824
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,37.1049539381829
Tonga,TON,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,17.2421442273298
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.3092218083012
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,24.8176549407583
Trinidad and Tobago,TTO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,45.6757832765475
Tunisia,TUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,25.9624438396638
Turkiye,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,30.890102398727
Tanzania,TZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,27.6848111756783
Uganda,UGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.7661486333726
Ukraine,UKR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,18.0108316024427
Upper middle income,UMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,35.9037551985216
Uruguay,URY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,17.7086542108617
Uzbekistan,UZB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,31.4813507507112
St. Vincent and the Grenadines,VCT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,14.6172883881669
Viet Nam,VNM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,38.4823612398341
Vanuatu,VUT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,7.37210563507584
World,WLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,27.2584810728139
Samoa,WSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,10.8490582930193
Kosovo,XKX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,27.2441813918075
South Africa,ZAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,24.9820287872223
Zambia,ZMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,35.2838210182449
Zimbabwe,ZWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,46.4723635392825
Africa Eastern and Southern,AFE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,26.4166896198758
Afghanistan,AFG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,13.4498227120978
Africa Western and Central,AFW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.1898778620108
Angola,AGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,35.1292267229987
Albania,ALB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.160711973189
Andorra,AND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,12.4282261796617
Arab World,ARB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,44.6115100409235
United Arab Emirates,ARE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,45.4007387994769
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.1722105252735
Armenia,ARM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.8800961616671
Antigua and Barbuda,ATG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,18.9871150486925
Australia,AUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,27.5167800860919
Austria,AUT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,26.0904948643547
Azerbaijan,AZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,45.8408458162374
Burundi,BDI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,18.155774589029
Belgium,BEL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,19.4660546903987
Benin,BEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,17.3021977561605
Burkina Faso,BFA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.7539427182556
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,34.5942721606063
Bulgaria,BGR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.7029866666098
Bahrain,BHR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,43.4381277604186
"Bahamas, The",BHS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,9.77716369922666
Bosnia and Herzegovina,BIH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.721885700131
Belarus,BLR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,31.6950575540559
Belize,BLZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,14.4095485383145
Bermuda,BMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,4.63917441657433
Bolivia,BOL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,29.7722060416097
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.1441739229749
Barbados,BRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,12.2874052538677
Brunei Darussalam,BRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,61.7411860091314
Bhutan,BTN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,29.4044714570934
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,34.0710602022733
Central African Republic,CAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,20.7068173193684
Central Europe and the Baltics,CEB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,27.6367264096285
Switzerland,CHE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,24.6708306418124
Channel Islands,CHI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,8.22051703911843
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,28.8030257311404
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,36.7725030223561
Cote d'Ivoire,CIV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.9006374307143
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.1308706019034
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,39.5009688150508
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,45.2236339577947
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,24.6925648854384
Comoros,COM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,9.52779062082263
Cabo Verde,CPV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,10.9776694022766
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,20.459253835237
Caribbean small states,CSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.4926117797987
Cuba,CUB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,24.497265486032
Curacao,CUW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,11.6877248208857
Cayman Islands,CYM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,7.84424780332668
Cyprus,CYP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,11.3336799309353
Czechia,CZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,30.0237282227463
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,26.7958505063624
Djibouti,DJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,14.432376023443
Dominica,DMA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,12.7501207770175
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.6155835404278
Dominican Republic,DOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,29.3086832346831
Algeria,DZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,37.5476547378243
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,36.7587748514551
Early-demographic dividend,EAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,33.7010194364235
East Asia & Pacific,EAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,34.1396972073806
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,28.3757493987019
Europe & Central Asia,ECS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.8052050319667
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,27.5754259552504
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.7344752545444
Euro area,EMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.6900208583923
Spain,ESP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,19.9575232630573
Estonia,EST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,21.3455594501819
Ethiopia,ETH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,24.483682223713
European Union,EUU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.2465763904202
Finland,FIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.4698440157157
Fiji,FJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,17.2796027005972
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,18.1109847493837
Faroe Islands,FRO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,19.8281002687084
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,5.05851594697164
Gabon,GAB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,53.8697961936404
United Kingdom,GBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,17.6714033030008
Georgia,GEO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,18.8799548618776
Ghana,GHA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,29.4666223817331
Guinea,GIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.7306393241004
"Gambia, The",GMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,16.4224206331674
Guinea-Bissau,GNB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,15.0852922451244
Equatorial Guinea,GNQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,46.5038081676499
Greece,GRC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,14.8477611524462
Grenada,GRD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,14.783570238864
Greenland,GRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,18.4467840952227
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.3064386213323
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,69.3012460921421
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.1805759625661
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,6.277451826904
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.824819269639
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,27.3433752125751
Croatia,HRV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,21.1543842881963
Haiti,HTI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,31.9840013125009
Hungary,HUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.3398219332592
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,33.8460160182782
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,33.3149009873229
IDA total,IDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,26.1531686877225
IDA blend,IDB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.0558092340007
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,40.2156823106794
IDA only,IDX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,29.3344145461457
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.302936496264
Ireland,IRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,34.0037014019007
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,38.77615836267
Iraq,IRQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,53.9604851597879
Iceland,ISL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,20.0165908882214
Israel,ISR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,18.5022962917969
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.6677353518388
Jamaica,JAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,16.7222660185948
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,24.7963140068339
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,28.6021835997719
Kazakhstan,KAZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.4284843310401
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,17.1222148239844
Kyrgyz Republic,KGZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.5839337797005
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,40.5173741615592
Kiribati,KIR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,11.4550652843384
St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,21.3250720986857
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.5234690063974
Kuwait,KWT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,60.2941364651985
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,26.8103369133191
Lao PDR,LAO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,30.5335808308347
Lebanon,LBN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,2.0863020184691
Liberia,LBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,23.3467448747153
Libya,LBY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,78.8995280792827
St. Lucia,LCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,9.68490196526682
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.2156223640504
Least developed countries: UN classification,LDC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,29.9830865898442
Low income,LIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,26.781212219276
Liechtenstein,LIE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,39.1138727542888
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.7826769471156
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,26.876294815842
Low & middle income,LMY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.8150037069061
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,28.7322628790645
Late-demographic dividend,LTE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,34.5943740213531
Lithuania,LTU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,24.2370942924201
Luxembourg,LUX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,9.28622097638849
Latvia,LVA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,20.1348662975065
"Macao SAR, China",MAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,5.43429807775942
Morocco,MAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.3229740167851
Monaco,MCO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,11.5023778642456
Moldova,MDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,17.687867818777
Madagascar,MDG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,22.9390088108736
Maldives,MDV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,9.64044739735597
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,39.7069954028138
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.6059323521063
Marshall Islands,MHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,11.6835467367783
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,32.8846047794507
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,24.0124323129383
Mali,MLI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,25.4644896482405
Malta,MLT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2023,11.088762805751
